image_id,label,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura
ADL1,normal,213.1334859,255,79.30940906,14.83573222,-1.583665088,0.839795073,331.7314999,7342.458903,55477.4033,0.638194105,0.238455467,18371.81451,0.169868239,17616.91895,1,23650.8031,0.834812144,148.6058894,7804.951708,56529.01711,0.65755718,0.242160359,17987.70465,0.176075917,17342.73125,1,22217.53594,0.839594306,232.3020658,7298.434831,55294.87435,0.636466487,0.238770697,18472.74139,0.168966493,17761.21297,1,24120.33077,0.832879918,127.4016029,7940.782104,56450.95685,0.660041585,0.244619225,17906.75278,0.178670185,17255.95119,1,22093.51802,5.67652646,48.19985292,280.5073849,53.87637938
ADM1,abnormal,222.7058875,255,69.88149605,21.46294054,-1.386380414,0.804695878,561.7836925,4181.507097,44114.89062,0.528941101,0.187578623,27621.89671,0.117881483,24777.42896,1,50068.67441,0.81011585,198.9349285,5021.604587,48445.60728,0.571067612,0.195273807,26422.34725,0.131847537,24072.96196,1,41891.76376,0.807782638,433.5813337,4363.506204,44691.5988,0.531337128,0.192196151,27078.57231,0.123273068,24200.65334,1,53811.16664,0.809726393,211.0686434,5025.816747,48345.73291,0.570544842,0.19568712,26372.73072,0.132176595,23999.73624,1,41931.51353,8.055941279,56.88625302,496.2399898,64.9421943
ADN1,abnormal,197.886588,255,84.39306826,8.847907602,-2.030264328,0.807822394,78.86722752,7523.636863,84483.55712,0.958227323,0.181729208,27598.3463,0.11691748,24142.84841,1,60655.03215,0.819198266,49.07561012,8574.558414,93429.09901,1.027226217,0.185479782,27074.16885,0.125835323,24254.99292,1,47477.95968,0.811157542,87.71875473,7510.060023,85367.5552,0.959603153,0.181393545,27636.86973,0.116856626,24270.71358,1,59584.08878,0.821004894,44.61543732,8552.292336,94088.12249,1.029265763,0.185183447,27151.21329,0.125610655,24434.99099,1,46739.505,8.056624058,89.6493448,475.9012244,97.70596886
ADO1,abnormal,214.9909702,255,76.28310005,15.50638602,-1.573442733,0.83005661,300.6943567,4161.495303,47797.71168,0.561715704,0.18502513,28271.33182,0.120845219,26102.36436,1,42096.48874,0.825410692,164.4474696,4761.34356,49537.85379,0.588442678,0.191082306,27297.20638,0.12971281,25324.8642,1,38341.71534,0.817294605,318.5611779,3909.998739,44687.41002,0.543539839,0.181190491,28590.77585,0.114508053,26014.84364,1,45427.2994,0.825204295,154.4079825,4759.167057,49472.56101,0.587985807,0.191598091,27284.47162,0.130599805,25320.02078,1,38610.42272,7.735242441,66.17172667,233.5343559,73.90696911
ADP1,normal,231.1205086,255,60.99705303,31.80969025,-1.174457954,0.783052332,1103.117002,2933.258325,35730.44305,0.398992636,0.16199176,23208.39143,0.102161201,19390.72616,1,149228.4631,0.795844319,658.8173108,3442.448071,40790.15868,0.439172431,0.161801928,23027.28661,0.10808636,19967.64336,1,110614.08,0.78399144,901.3095242,2968.848546,36089.8195,0.401855335,0.161770511,23167.57402,0.102419642,19369.63329,1,270142.3941,0.795202763,432.913863,3419.656455,40685.95171,0.438707004,0.161372946,23030.99725,0.108100546,19915.02974,1,101604.7871,5.772745648,49.70672833,502.5295299,55.47947398
ADQ1,abnormal,221.2807159,255,72.43315815,20.43938009,-1.396568297,0.826154383,540.4012139,5572.440695,45622.50257,0.520643141,0.222474522,13586.07905,0.150868329,12742.68712,1,17688.88449,0.827375044,249.4387831,6159.929561,48225.85484,0.547284644,0.226371567,13244.0995,0.160198735,12641.57765,1,16048.0917,0.832066645,613.1827897,5471.530437,46366.58314,0.520928429,0.219988954,13768.87372,0.149552501,13037.15367,1,17182.18394,0.825335771,271.721845,6112.122165,47676.41309,0.544117217,0.225742022,13254.53593,0.159090054,12604.5403,1,16283.20128,6.586142322,36.33740632,599.0411169,42.92354865
ADR1,abnormal,215.0276975,255,76.53029204,15.62065739,-1.566920814,0.804714171,223.4821773,3639.77877,37043.6615,0.488544862,0.176309929,32968.29587,0.113815285,29309.36549,1,147263.4862,0.80577353,139.9664071,4200.168978,39597.11815,0.520058474,0.184029213,32039.73382,0.125342536,28766.30374,1,76088.90942,0.793389957,270.8473652,3545.631054,34979.81421,0.47583557,0.176268501,32890.02191,0.112511817,28615.68398,1,100034.3745,0.803360837,128.4463891,4172.183965,39107.46334,0.517118801,0.184701493,32058.7685,0.126184887,28648.72951,1,81788.79153,8.321470332,77.63822157,526.7522717,85.9596919
ADS1,abnormal,207.5961723,255,78.91832489,12.08431041,-1.802008385,0.794619608,173.7616619,4966.438307,78909.14287,0.822280956,0.131610603,33447.84173,0.085228461,27501.51026,1,121504.9586,0.811805195,115.4322442,5610.492492,90513.74492,0.900890404,0.133655596,33415.92167,0.091600633,28354.68433,1,80497.77265,0.798113258,263.0122117,5057.505449,80894.04367,0.835600226,0.132557322,33478.82551,0.086657252,27513.95468,1,106226.8562,0.816553459,97.5918038,5646.669991,92429.77165,0.908144869,0.133284044,33456.17864,0.091441126,28604.86044,1,78441.18654,7.561826496,96.26596197,466.6267048,103.8277885
ADT1,abnormal,234.5406389,255,57.90071689,38.93225153,-1.060057399,0.81042719,1270.770335,3155.688801,28694.94714,0.338747386,0.201842145,23610.26887,0.1333315,21325.04477,1,38590.27886,0.803326888,649.666172,3541.035696,29758.09723,0.357175012,0.203329505,22965.81138,0.138572449,20995.16248,1,33898.60704,0.801337485,1632.666593,3062.315124,27313.3144,0.330426638,0.200345697,23574.76266,0.130438146,21003.62017,1,42620.45279,0.805253579,618.2814914,3564.01032,29998.71729,0.358118901,0.204356153,22913.78633,0.140234836,20978.15552,1,34001.53981,5.075537464,36.88746959,466.5026909,41.96300706
ADU1,normal,193.5139671,254,87.2479507,7.75628449,-2.079797833,0.846904132,79.49791721,5921.258396,72978.72346,0.822581628,0.177158184,25005.63557,0.120088767,23082.68912,1,34975.731,0.849299924,35.76379475,6466.058956,76426.85775,0.854890046,0.181641115,24437.36524,0.128069036,22770.79464,1,32459.98635,0.849367392,90.06574741,5895.165615,73383.30764,0.821705958,0.176150372,25011.12164,0.120412091,23065.90928,1,35039.1208,0.852884604,48.31786617,6486.118088,77487.38606,0.858575475,0.18130533,24439.86029,0.128636444,22828.70676,1,31958.6621,8.42969902,83.66001386,465.2414983,92.08971288
ADV1,normal,202.4518827,255,83.72231893,10.04491828,-1.882942971,0.854335407,269.6345489,5068.192739,85644.66915,0.889523237,0.14873002,30632.11151,0.100421824,28253.19227,1,43089.86859,0.856962153,100.6891324,5566.011642,89473.76997,0.921181033,0.153826204,30020.45564,0.108034164,27960.77555,1,40197.87018,0.848973696,173.4892878,4868.217923,82922.68556,0.873232887,0.146525366,30830.16089,0.097615098,28208.38688,1,44951.32624,0.858023872,93.59823444,5561.686784,89849.08457,0.922268487,0.153897619,30063.46575,0.108313445,28061.73559,1,40018.52749,7.398513251,85.02478041,458.4423642,92.42329366
ADW1,normal,236.8509814,255,55.05444969,44.99403033,-0.988967398,0.751742987,1340.335369,3965.348228,19526.6394,0.277627569,0.260706099,21296.56278,0.158445285,19177.5695,1,50885.5164,0.743552599,584.021171,4861.401267,20948.25631,0.304104924,0.267256732,19994.62496,0.175049267,18160.50082,1,39711.47927,0.744462451,1304.494554,3908.216432,18805.75417,0.272899737,0.26139844,21224.18411,0.158278393,18955.17213,1,57046.51284,0.741390325,572.2589613,4864.515881,20787.21487,0.303589567,0.268078745,19911.30662,0.175404119,18063.28672,1,41466.53273,6.672435322,30.99290763,556.8443219,37.66534295
ADX1,abnormal,215.8813583,255,75.12799852,16.16133859,-1.562079749,0.833102685,451.7429294,3287.286532,49235.5626,0.595714962,0.143404106,36872.18147,0.093893559,33139.03477,1,288222.6134,0.837082005,199.3923079,3719.159286,52633.59397,0.629087753,0.149500506,35989.41327,0.102939711,32741.24552,1,182986.1289,0.828877866,364.6978299,3255.110524,48241.35853,0.590190972,0.143553872,36837.61758,0.093694674,32840.48236,1,217079.7193,0.840652045,171.0248083,3726.536688,53376.97594,0.631739268,0.149543001,36052.06409,0.103825048,32947.44402,1,170716.097,6.744768826,83.81055623,475.6192993,90.55532506
ADY1,abnormal,219.8553063,255,71.31618389,18.63081828,-1.478403294,0.82655747,436.0852407,2440.644346,45922.35031,0.518004919,0.132115996,34329.55115,0.08622691,30255.49572,1,65905.20437,0.82944028,244.5871642,2777.813241,48876.26457,0.545869502,0.135603865,33693.0827,0.093034206,30225.87689,1,57108.45019,0.80987187,579.4989836,2314.968754,42193.61723,0.498206019,0.131529745,34332.43667,0.083358367,29455.2454,1,76835.80427,0.833381204,285.7545923,2780.375364,49623.02447,0.548560475,0.135723953,33776.69513,0.093288339,30452.45867,1,55962.32392,7.710434473,73.66203594,239.5293949,81.37247042
AEA1,normal,196.3516654,255,85.66563945,8.384493053,-2.053857358,0.856849647,93.43555832,4893.368328,83626.58318,0.812735722,0.138807841,24078.83722,0.096336349,21826.34393,1,36592.9297,0.861397386,61.05411205,5261.131902,88035.91825,0.844228179,0.141770648,23733.90349,0.101531044,21800.90861,1,33290.71128,0.854777033,193.9421888,4800.628651,82218.05939,0.803838901,0.138404719,24194.05896,0.095089813,21843.19482,1,37518.88555,0.862036595,63.20859982,5256.184261,88207.47865,0.84454472,0.141585712,23765.47249,0.101555131,21860.86528,1,33197.80992,8.383103448,82.74384248,483.2055575,91.12694593
AEB1,abnormal,191.8840262,253,87.97197998,7.311297941,-2.084162723,0.862209858,88.62903427,8848.881299,129852.5726,1.13084713,0.167799758,25728.6337,0.115178047,24101.41177,1,33641.07231,0.865213711,59.43712487,9685.991729,135703.976,1.17106681,0.173773184,25138.63457,0.124092218,23745.79545,1,31687.83231,0.856586895,115.3409351,8751.124509,126427.4042,1.117928341,0.167866179,25722.40387,0.114198698,23908.57086,1,34862.45524,0.866482225,50.26841232,9684.338461,136401.3114,1.17333219,0.173229381,25164.00247,0.123619948,23807.59574,1,31396.84373,7.916498438,85.56632213,458.1012944,93.48282056
AEC1,abnormal,216.5748159,255,74.455907,16.43582973,-1.54823918,0.812621554,394.0835427,4633.964282,66618.95708,0.69649406,0.155855318,25340.35928,0.099484641,22070.76203,1,55549.79083,0.825558703,180.7078975,5354.582336,74668.65997,0.753125,0.158761769,24963.06704,0.107912402,22380.2233,1,42561.07457,0.812223962,382.8863049,4689.33554,66647.09458,0.697423812,0.156261473,25239.78427,0.10084673,21936.44785,1,56151.54913,0.825115633,182.9663502,5347.485357,74431.82795,0.75158187,0.158491768,24963.04157,0.107708545,22347.50153,1,42712.5458,7.720408163,66.15020045,559.1241017,73.87060862
AED1,abnormal,223.3976845,255,69.6819052,22.12140269,-1.360567658,0.802266117,408.5271572,4883.524665,39626.10602,0.426267102,0.216784217,22391.99459,0.137423209,20629.18992,1,32561.75744,0.799545499,235.976164,5763.340453,42047.62503,0.454951803,0.225110073,21361.61595,0.150995464,19886.68564,1,29276.44999,0.805167543,687.1697208,4913.637284,39953.14335,0.426688174,0.217969229,22362.79472,0.139164447,20601.40119,1,32650.75839,0.800516705,245.8336931,5793.015336,42271.35488,0.456208541,0.224886893,21342.36434,0.150406951,19876.60212,1,28838.7622,7.386075851,47.22232484,593.3956674,54.60840069
AEE1,abnormal,212.8281184,255,77.48127219,14.48039992,-1.632854509,0.820485681,244.51065,3281.71704,27505.98182,0.426535088,0.221302382,17074.06936,0.145542288,15983.74676,1,22493.52949,0.815527392,107.2059816,3786.507488,28858.57674,0.452380952,0.227598293,16267.46436,0.15671118,15333.38644,1,20693.64164,0.821640639,226.1012173,3324.385903,27790.34291,0.429452538,0.222525036,16994.64166,0.146658904,15931.93409,1,22239.10457,0.822313338,96.7480591,3769.591454,29589.32577,0.455229872,0.226079562,16413.202,0.156010137,15631.33188,1,19931.33011,6.788742041,49.18939134,466.9389572,55.97813338
AEF1,abnormal,219.4016287,255,72.90722272,18.69468553,-1.464808424,0.830871206,402.3849528,1752.160706,23090.72352,0.330803571,0.173059905,27999.72787,0.113577385,25695.40275,1,44755.73918,0.835337314,184.3342902,2037.293946,25020.32147,0.353171503,0.178553648,27074.90206,0.124497475,25236.35398,1,37587.68549,0.837468776,324.1919844,1774.948567,23740.77645,0.334170387,0.173228455,27916.45038,0.116007352,25630.45364,1,42061.20994,0.835284283,195.9629259,2031.764793,24980.9075,0.352715774,0.179312687,27092.70074,0.1270075,25194.91356,1,37428.16731,6.905390104,59.49185455,503.0105852,66.39724465
AEG1,normal,238.8049235,255,52.21393658,51.32692063,-0.930503095,0.743748974,1188.766663,2442.424011,10246.83387,0.190288814,0.279017051,16080.83096,0.173035858,14865.84921,1,23275.39244,0.729786919,619.2699336,2988.069934,10820.24928,0.208540266,0.280789765,14883.76409,0.184444534,13861.26019,1,20398.55933,0.733336227,1300.245521,2310.862119,9553.976654,0.182867894,0.280122655,16269.65681,0.168757623,14777.1262,1,25625.51831,0.727076163,466.3854162,3032.84293,10774.20762,0.209170614,0.284176642,14791.70992,0.188147967,13758.06651,1,20450.37592,7.164222795,22.63100254,230.9275918,29.79522533
AEH1,abnormal,216.3949402,255,74.83019329,16.42685448,-1.547706539,0.832648377,503.6615914,2398.140103,42413.71338,0.547311828,0.127220903,37144.47883,0.081858125,32907.59018,1,77935.66867,0.838982403,207.5800539,2678.702642,45573.65854,0.576990927,0.130877968,36510.27652,0.088454871,32962.93924,1,63554.2242,0.824310386,450.4257306,2335.231168,40641.1798,0.536080309,0.126856014,37155.088,0.081045882,32520.70368,1,80528.1487,0.835278884,198.7159964,2692.788166,44968.62908,0.575252016,0.131990769,36396.04558,0.08931216,32696.84294,1,64598.30657,7.156533073,80.98493249,539.941339,88.14146556
AEI1,normal,225.6109092,255,67.72120067,24.21284067,-1.301915377,0.762526601,386.4408942,5332.895424,32123.53661,0.414355469,0.236066138,22712.25585,0.145383266,20337.17378,1,42595.75928,0.758687858,234.5432614,6296.297277,34141.7244,0.444698661,0.245239208,21853.6674,0.159984501,19812.18495,1,35831.01529,0.76697986,486.126399,5204.890219,32278.173,0.411356027,0.2364378,22934.576,0.145131714,20489.08514,1,41988.11407,0.762955314,208.6309641,6312.423275,34805.14926,0.447802734,0.24495307,21937.85633,0.161404597,20018.96598,1,34461.75589,8.484445593,46.68147395,452.7575732,55.16591954
AEJ1,abnormal,230.5124795,255,62.79906092,31.12986748,-1.169803505,0.78700992,846.8481918,4380.870101,27484.36934,0.331752232,0.247489147,20165.47237,0.155390026,18827.12251,1,28160.53968,0.788960298,468.3486014,5212.121795,29973.20606,0.359095982,0.254219916,19072.44512,0.171076294,18071.47832,1,24562.73631,0.791537222,928.8467489,4443.73916,27981.80895,0.333635603,0.248374278,20024.41888,0.156961648,18708.03132,1,28532.03439,0.789410214,653.2098107,5196.432011,29964.32822,0.358628627,0.254032969,19064.91483,0.169933175,18036.68317,1,24649.79105,6.123866995,34.98490729,502.422214,41.10877428
AEL1,abnormal,215.3514374,255,75.42142153,15.85162186,-1.577080959,0.812349425,387.7272917,4070.15527,38428.32655,0.454770892,0.204404817,23202.50295,0.129711009,21449.98906,1,33038.25965,0.815565701,134.2429348,4776.838694,41619.94321,0.487140098,0.208650406,22271.93577,0.140572762,20946.92952,1,28790.43421,0.818229918,277.8118139,4104.874809,39384.82158,0.458450375,0.203029269,23124.02314,0.131014873,21430.59696,1,32328.33731,0.815841741,120.331845,4819.678014,41759.72018,0.488222729,0.209557066,22160.74888,0.142233774,20808.5675,1,28949.64817,7.683505291,57.16905315,487.3190475,64.85255844
AEM1,abnormal,209.8641911,255,78.53722838,12.7524028,-1.724117716,0.829396262,326.7094975,4561.335586,82030.66762,0.7247776,0.125251398,37574.30468,0.08093392,32871.64901,1,114901.5493,0.831909768,135.6967772,4987.340931,86323.0079,0.756603558,0.127841651,37153.48576,0.08637114,32959.4551,1,86437.7119,0.805382156,325.1469528,4296.096995,72748.19172,0.685224681,0.124749526,37440.62514,0.079468897,31656.52607,1,130394.1731,0.832441012,128.7641003,5019.552635,86574.80255,0.757795392,0.128561149,37094.55718,0.08736167,32867.80921,1,85881.3613,8.010235986,94.82415289,205.3794361,102.8343889
AEN1,abnormal,212.190183,255,76.2652101,13.9655437,-1.683984752,0.824725351,406.6108287,2578.748063,54513.56586,0.621289789,0.105738729,36636.21186,0.068542662,31530.34006,1,78635.54468,0.835706003,152.2360744,2866.315084,59894.53596,0.662298153,0.106837114,36287.55968,0.072535463,32072.24803,1,63979.22092,0.816623926,368.7575794,2504.766598,52394.33342,0.61021724,0.104117931,36680.5635,0.066310451,31186.80963,1,82930.76226,0.836639486,141.8574177,2876.5613,60215.68882,0.664236757,0.107466688,36273.61862,0.073235625,32067.92397,1,63055.87444,7.803439648,90.44366543,474.233423,98.24710508
AEO1,abnormal,223.8186244,255,68.99179672,22.45606067,-1.355873179,0.801982204,604.9911902,2811.997957,31186.75005,0.428399181,0.176389346,29110.56279,0.11289977,25594.66798,1,63150.22462,0.803238136,260.3826305,3252.153564,33560.57903,0.458625132,0.181438083,28403.50679,0.122020892,25440.07018,1,50161.97047,0.798652616,603.4935418,2722.717562,30445.85956,0.421990618,0.175237385,29263.8162,0.111435732,25587.77271,1,65838.3451,0.803753274,356.3826418,3215.848734,33506.22486,0.457402881,0.18010636,28537.79166,0.120257819,25619.45337,1,50408.44943,7.223611785,59.12963776,580.5412766,66.35324955
AEP1,normal,226.5616385,255,66.68390632,25.40159008,-1.27939542,0.804636267,593.6713742,3101.746018,34891.36041,0.417200545,0.162996078,32821.68748,0.10652598,29072.46422,1,78853.22548,0.793173448,320.424785,3430.528572,35315.25062,0.434746058,0.167668856,32371.91612,0.113181574,28844.86983,1,65029.4032,0.789127729,606.8160308,2814.547395,31690.19072,0.395118275,0.157876838,33196.33069,0.101137013,28698.92566,1,97756.80886,0.800766072,337.7314231,3478.714687,36412.20216,0.439079893,0.167595426,32314.64277,0.113781339,28981.0307,1,62912.6396,7.503097454,61.22371642,387.5710504,68.72681387
AEQ1,abnormal,221.2038043,255,71.83816241,20.17426675,-1.411347166,0.8142548,498.8805112,5125.292451,57458.57584,0.561032123,0.175065768,31183.01474,0.112997608,27974.95795,1,146717.1774,0.819106618,292.2272631,5988.660887,62298.31785,0.599239373,0.183525,30191.05743,0.126662453,27407.81545,1,108614.4519,0.823382204,566.6742583,5261.802647,59671.30578,0.568347244,0.175908595,30920.17911,0.115829671,27905.38855,1,214198.8528,0.818780361,286.6451162,5954.774085,62214.00394,0.598948224,0.18229799,30260.23025,0.125183474,27477.0065,1,111492.4194,6.734020589,67.20064292,633.396244,73.93466351
AER1,abnormal,215.814463,255,75.46221559,16.0944794,-1.557820826,0.792840445,174.9462122,9659.483858,63177.0979,0.674209986,0.246942093,16394.76666,0.155845872,15185.81198,1,24016.55059,0.798490558,110.8014141,11163.61362,68878.12882,0.72247471,0.252099701,15743.87596,0.169425519,14825.16525,1,20738.21449,0.797372464,304.7653766,9507.863049,63687.57785,0.671430539,0.246421045,16529.45925,0.155734838,15352.04703,1,23896.87723,0.798445084,119.2944266,11142.02975,68832.14676,0.722218049,0.252093997,15764.87564,0.169119479,14841.91511,1,20597.78236,8.644445239,45.03140868,501.9456139,53.67585391
AES1,abnormal,212.5368115,255,79.01381709,14.45373227,-1.612244166,0.833535678,264.0816925,6203.459745,66911.11515,0.633512034,0.193437432,23385.29785,0.12719223,22031.19805,1,30286.76867,0.839282813,127.8086645,7080.364571,72139.11593,0.671033082,0.20052857,22570.42963,0.139592758,21581.07163,1,27241.57089,0.83970068,271.7569598,6164.529179,68208.28801,0.6353073,0.192114811,23424.83675,0.12652453,22151.55302,1,30069.67246,0.835824643,120.0876399,7096.369322,71221.20496,0.668785905,0.201214822,22509.54869,0.139329786,21425.70511,1,27653.70844,8.440693195,60.26737789,570.6995559,68.70807108
AET1,abnormal,205.4676272,255,80.19013366,11.2284714,-1.853059867,0.82165802,213.8243508,4673.352493,82585.54148,0.867772109,0.136801379,31083.29818,0.08717601,27120.35382,1,65500.17992,0.839372143,87.31873377,5494.287944,94269.76693,0.943738042,0.14113766,30518.81311,0.096663784,27531.63566,1,50546.16818,0.829148882,161.1893127,4940.45843,86683.53718,0.892624628,0.138688735,30853.62707,0.089777411,27200.86586,1,61716.46588,0.836630081,87.24729376,5481.585438,93270.33608,0.940801711,0.14128306,30523.16553,0.095784016,27478.01755,1,51479.29617,8.683580651,88.6300136,630.7218079,97.31359426
AEU1,abnormal,209.3847107,255,80.9670891,12.65334221,-1.690141877,0.841859032,246.7034293,6312.900787,83861.07953,0.745084536,0.167276688,29972.6491,0.112605813,28041.35352,1,40593.88491,0.840715671,138.1123682,6961.104979,86939.12311,0.77292102,0.173429165,29488.57504,0.121010121,27926.03284,1,37172.12827,0.841783567,302.8912401,6282.332058,83490.29041,0.741742259,0.166681807,29938.48997,0.112187932,27890.30999,1,41169.8983,0.84207745,135.4549667,6963.420663,87369.41947,0.773752137,0.17343217,29490.26678,0.121331819,27955.86443,1,37001.6457,8.043777599,74.26168175,574.7034797,82.30545935
AEV1,normal,208.6291099,255,79.5637609,12.45247959,-1.748442617,0.824259477,189.7276555,5487.574543,69873.97481,0.776551178,0.17111943,24048.45906,0.110821056,21533.08001,1,40541.19664,0.830144397,96.43508964,6320.382725,75804.2841,0.82773579,0.177186726,23363.13268,0.121833836,21301.46701,1,34509.07128,0.825331116,214.3199025,5626.93399,70725.29834,0.783656024,0.173219624,23920.64043,0.113574021,21423.75117,1,39215.00742,0.829112105,104.387983,6222.715228,75204.7137,0.823723392,0.175323277,23464.77335,0.119048822,21394.80963,1,34786.35523,8.499428807,69.93329788,583.4270159,78.43272669
AEW1,normal,215.1709724,255,75.11965152,15.62425588,-1.590623498,0.854249476,507.8286433,2432.166452,42696.39996,0.541596756,0.143969407,31741.10288,0.096812118,29138.48151,1,46399.74622,0.856813038,196.6466466,2747.560798,45244.43659,0.56861717,0.148444473,30885.67743,0.104003126,28741.97414,1,41959.62722,0.853975215,464.5355498,2433.316291,42737.5005,0.54252307,0.143080083,31695.1987,0.095402477,29082.91328,1,46110.59679,0.862639948,199.7299424,2772.431403,46326.89568,0.573143876,0.149026609,30883.48131,0.105434163,28910.13715,1,41059.46248,6.067052803,71.74099102,452.044803,77.80804382
AEX1,abnormal,207.2784964,255,80.97691424,11.68236846,-1.767966984,0.815075494,155.7932007,6276.496423,70248.272,0.792526135,0.178481414,31538.64408,0.115976423,28106.72143,1,127465.9434,0.81651725,116.3966844,6850.235061,73585.29597,0.82638967,0.181962164,31149.23477,0.122647296,27996.05986,1,106605.5894,0.805187979,318.6673182,5590.858026,64462.06982,0.747625337,0.173463171,32098.24676,0.107995773,28149.21453,1,229500.0499,0.817729342,90.05015152,6893.74044,73939.14056,0.827640232,0.18275802,31080.1459,0.123374646,27923.46235,1,103465.9738,8.384053659,88.52618264,237.2087604,96.91023629
AEY1,abnormal,212.6139342,255,77.8506768,14.2813411,-1.633360205,0.822919396,262.0869034,4822.984597,59176.49452,0.581756689,0.16842314,28191.48226,0.112906887,25136.54979,1,46465.89394,0.82198037,167.2561142,5362.22163,61787.30058,0.608008437,0.173891466,27592.26852,0.120703981,24935.89787,1,42191.27405,0.81257279,277.6535685,4737.813381,56040.25833,0.566125449,0.169416637,27973.86601,0.111496687,24599.08089,1,52848.8983,0.826959584,145.3603963,5413.453316,63075.01949,0.612251647,0.17434205,27596.29577,0.122249302,25082.48609,1,41448.57841,7.020481902,71.36122374,443.1963452,78.38170564
AFA1,abnormal,217.288822,255,74.12679608,17.11473304,-1.526216428,0.801028303,311.7159393,4316.21041,49796.52015,0.535717048,0.175034524,28722.35138,0.11026431,25107.02585,1,56883.98658,0.813498626,159.5828834,5041.675262,55989.44164,0.58145756,0.179008157,28248.01088,0.119870601,25530.75254,1,44205.859,0.806982934,382.8593336,4422.497917,51305.66788,0.543065439,0.175232004,28629.72816,0.111433013,25213.28685,1,55088.79929,0.807119139,242.8597913,5080.876553,54532.8933,0.576468389,0.180617771,27999.24626,0.120632327,25049.4099,1,46511.7424,8.3019047,68.06033295,563.9087281,76.36223765
AFB1,abnormal,216.7192793,255,73.37982813,16.58629126,-1.565037218,0.796642138,371.3831792,2678.002742,46389.72573,0.529030386,0.115380631,38543.9664,0.074134702,31997.02239,1,125480.0167,0.805714553,163.1576381,3052.367964,51541.1375,0.57288968,0.117906423,38133.54205,0.079205959,32577.04231,1,90329.53652,0.785900286,418.1723014,2666.431501,44643.09111,0.523822053,0.115120835,38442.83322,0.073512976,31559.01536,1,120121.5044,0.810602898,149.0876376,3039.273894,52535.26546,0.57628994,0.11629769,38309.86488,0.078611849,32952.07181,1,88818.65044,7.845407993,89.61067018,558.4961121,97.45607817
AFC1,normal,213.4180599,255,77.41806896,14.73193229,-1.611326941,0.831488217,240.0430006,5427.332212,52367.70055,0.623120359,0.207086319,19017.9197,0.138885303,17710.24508,1,28315.18967,0.828174686,114.6398901,6067.331411,54552.5094,0.653055384,0.211582463,18406.49864,0.147609426,17283.77584,1,25498.16727,0.826206448,275.6023496,5334.697062,51072.92206,0.616282488,0.205708055,19112.78665,0.136763423,17724.39409,1,29006.98324,0.82776344,129.5448158,6073.724636,54463.42815,0.65285427,0.211600936,18397.34668,0.147824397,17272.67465,1,25625.5002,7.67454986,52.59348453,255.3588886,60.26803439
AFE1,normal,233.1242903,255,58.41037129,35.51547558,-1.123552679,0.774235521,1512.634829,2048.47011,33235.48448,0.373316056,0.120635063,35263.53895,0.078413064,28197.66761,1,213907.3207,0.792955049,617.5904881,2328.767914,38846.68041,0.414356721,0.118121624,35525.18489,0.080061444,29777.3602,1,136737.1108,0.779397283,1711.983232,2015.414896,34031.29652,0.377053285,0.117495963,35669.46701,0.075267183,28765.37605,1,195485.1458,0.791563195,582.3282663,2346.90514,38727.39339,0.414694762,0.11865197,35396.99075,0.080494509,29544.2914,1,135215.4869,5.205872253,60.90154491,600.0856711,66.10741716
AFH1,normal,207.8874325,255,79.44966664,12.05862914,-1.778959039,0.801833402,327.532986,6911.513037,98298.06212,0.899304336,0.145145048,30471.57826,0.094277783,25559.84562,1,76151.49317,0.810428155,143.8663259,7755.526406,107356.4963,0.95957141,0.148824174,30083.47995,0.101143788,25769.6444,1,61818.89585,0.789749938,272.2566317,6971.114532,92627.03026,0.875263343,0.148678647,29939.96878,0.096044959,24591.64196,1,88701.67239,0.814182265,190.987283,7728.323912,109159.7758,0.965935525,0.147611808,30240.55508,0.100271071,26096.09899,1,60043.72318,8.00899279,87.59648007,455.1575056,95.60547286
